spec,iso,country,income_group,term,estimate,std.error,statistic,p.value,conf.low,conf.high
cs_ctrl,EST,Estonia,High income,d_gov,-0.37033858605264663,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,"L(d_gov, 1)",0.8604177633746742,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,"L(d_gov, 2)",1.20588200674091,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,d_log_gdp,0.02904508872538228,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,"L(d_log_gdp, 1)",-0.23800884316583165,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,"L(d_log_gdp, 2)",0.4719260476363781,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,dy_bar,4.0669739378777106,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,"L(dy_bar, 1)",9.888281661312268,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,"L(dy_bar, 2)",1.8993855613890354,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,dd_bar,1.25872912698702,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,"L(dd_bar, 1)",-0.24705537194808652,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,"L(dd_bar, 2)",0.3122470719137426,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,d_inf_bar,-0.01277578375866951,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,"L(d_inf_bar, 1)",-0.021792317296479277,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,"L(d_inf_bar, 2)",-0.06069771545636028,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,d_gov_bar,2.0303290003304277,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,"L(d_gov_bar, 1)",1.9491452190227934,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,"L(d_gov_bar, 2)",-1.6552692020436675,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,d_log_gdp_bar,2.6048230974160234,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,"L(d_log_gdp_bar, 1)",NA,NA,NA,NA,NA,NA
cs_ctrl,EST,Estonia,High income,"L(d_log_gdp_bar, 2)",NA,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,(Intercept),-0.057236042667938004,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,"L(dy, 1)",6.761785163429138,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,"L(dy, 2)",0.42009288742822465,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,dd,0.2855188796172318,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,"L(dd, 1)",0.11826842334035928,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,"L(dd, 2)",0.1490080951576162,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,d_inf,-0.1761905683964424,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,"L(d_inf, 1)",0.6158040464267127,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,"L(d_inf, 2)",0.49662001359794267,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,d_gov,4.203169535124204,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,"L(d_gov, 1)",2.817371990443147,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,"L(d_gov, 2)",0.7069735313183882,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,d_log_gdp,-0.25492883454696785,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,"L(d_log_gdp, 1)",-0.31745289133420257,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,"L(d_log_gdp, 2)",0.4409974276353293,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,dy_bar,3.8252047718526736,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,"L(dy_bar, 1)",19.821685975390974,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,"L(dy_bar, 2)",45.41314752816139,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,dd_bar,1.666480010021195,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,"L(dd_bar, 1)",-1.891957714939042,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,"L(dd_bar, 2)",1.6008555004434186,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,d_inf_bar,0.007216571133921282,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,"L(d_inf_bar, 1)",-0.008911641662602332,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,"L(d_inf_bar, 2)",-0.17506163095820598,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,d_gov_bar,12.855207219967069,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,"L(d_gov_bar, 1)",16.59619694895837,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,"L(d_gov_bar, 2)",-8.395946161301428,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,d_log_gdp_bar,4.993527069103932,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,"L(d_log_gdp_bar, 1)",NA,NA,NA,NA,NA,NA
cs_ctrl,ETH,Ethiopia,Low income,"L(d_log_gdp_bar, 2)",NA,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,(Intercept),0.009390061297890938,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,"L(dy, 1)",-0.8884906203942673,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,"L(dy, 2)",0.13758201237132797,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,dd,-0.12175518680353684,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,"L(dd, 1)",0.021152561987938145,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,"L(dd, 2)",0.032601997359611834,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,d_inf,0.6601854436579203,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,"L(d_inf, 1)",-0.5674083807989501,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,"L(d_inf, 2)",-0.21409047335394743,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,d_gov,-0.035982037701473464,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,"L(d_gov, 1)",-0.5769281113026552,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,"L(d_gov, 2)",-0.26473117582643957,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,d_log_gdp,-0.03256587446911141,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,"L(d_log_gdp, 1)",-0.1590301739563877,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,"L(d_log_gdp, 2)",0.18829721261721927,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,dy_bar,-2.2289483281847877,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,"L(dy_bar, 1)",2.4038998124925746,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,"L(dy_bar, 2)",1.4905021588553862,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,dd_bar,0.24927577401967566,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,"L(dd_bar, 1)",-0.04001358209231006,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,"L(dd_bar, 2)",-0.14020595994166957,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,d_inf_bar,-0.0016532785281016726,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,"L(d_inf_bar, 1)",-0.001561336363072284,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,"L(d_inf_bar, 2)",0.01792247992741286,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,d_gov_bar,-2.012086965084857,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,"L(d_gov_bar, 1)",0.6638685487309549,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,"L(d_gov_bar, 2)",0.7089532022888281,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,d_log_gdp_bar,-0.09064757356067896,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,"L(d_log_gdp_bar, 1)",NA,NA,NA,NA,NA,NA
cs_ctrl,FIN,Finland,High income,"L(d_log_gdp_bar, 2)",NA,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,(Intercept),8.106304349161566e-4,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,"L(dy, 1)",0.16319529956608406,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,"L(dy, 2)",1.0344555353872023,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,dd,-0.006227861846205794,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,"L(dd, 1)",-0.030023907615088215,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,"L(dd, 2)",-0.034229670608167014,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,d_inf,0.042202886094370826,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,"L(d_inf, 1)",0.029981932207258546,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,"L(d_inf, 2)",-0.027213488757284156,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,d_gov,-0.13170863598974464,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,"L(d_gov, 1)",0.05215035094845593,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,"L(d_gov, 2)",-0.09805564245654866,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,d_log_gdp,-0.06030733044394155,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,"L(d_log_gdp, 1)",0.010229786925797084,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,"L(d_log_gdp, 2)",0.03475620004930114,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,dy_bar,1.195300468977936,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,"L(dy_bar, 1)",1.0400354922882007,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,"L(dy_bar, 2)",1.0759570126756002,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,dd_bar,-0.0595630482434382,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,"L(dd_bar, 1)",0.021234366640422307,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,"L(dd_bar, 2)",-0.008317509559429693,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,d_inf_bar,8.539403126286728e-4,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,"L(d_inf_bar, 1)",3.657142315566784e-4,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,"L(d_inf_bar, 2)",9.103829762725946e-4,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,d_gov_bar,1.059713236164134,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,"L(d_gov_bar, 1)",0.26449242753552016,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,"L(d_gov_bar, 2)",0.20426772988637507,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,d_log_gdp_bar,0.034217618303190755,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,"L(d_log_gdp_bar, 1)",NA,NA,NA,NA,NA,NA
cs_ctrl,FJI,Fiji,Lower middle income,"L(d_log_gdp_bar, 2)",NA,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,(Intercept),0.054552242547891795,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,"L(dy, 1)",-15.42752222966438,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,dd,1.9581532981330987,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,"L(dd, 1)",-0.23944536936608488,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,"L(dd, 2)",0.5524608143914893,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,d_inf,3.9516068196819596,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,"L(d_inf, 1)",11.950022501707295,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,"L(d_inf, 2)",8.135007768310805,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,d_gov,-8.434818349799947,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,"L(d_gov, 1)",0.4183905460628787,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,"L(d_gov, 2)",1.5459775219111078,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,d_log_gdp,2.661792410414203,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,"L(d_log_gdp, 1)",1.7780352670355517,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,dy_bar,-41.649733742150374,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,"L(dy_bar, 1)",-17.282815808694934,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,"L(dy_bar, 2)",-21.31608384866819,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,dd_bar,-1.3586956190186055,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,"L(dd_bar, 1)",0.10628820982547117,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,"L(dd_bar, 2)",-0.9705343981490125,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,d_inf_bar,0.006615980507324307,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,"L(d_inf_bar, 1)",-0.02544148101391781,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,"L(d_inf_bar, 2)",-0.012426346368346504,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,d_gov_bar,-5.560298557816075,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,"L(d_gov_bar, 1)",-6.190516046421439,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,"L(d_gov_bar, 2)",-0.6363435663294058,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,d_log_gdp_bar,-3.3839450597936502,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,"L(d_log_gdp_bar, 1)",-1.6668029977556458,NA,NA,NA,NA,NA
cs_ctrl,FRA,France,High income,"L(d_log_gdp_bar, 2)",-2.235295416168226,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,(Intercept),-8.216511868734428e-4,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,"L(dy, 1)",4.549428700748568,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,"L(dy, 2)",-0.3205319842597177,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,dd,0.025494216791117637,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,"L(dd, 1)",0.03558141928866748,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,"L(dd, 2)",0.015189802683955023,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,d_inf,-0.00784383903532761,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,"L(d_inf, 1)",-0.002476640236320751,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,"L(d_inf, 2)",-0.037912450559723344,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,d_gov,-0.09112123020969314,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,"L(d_gov, 1)",-0.06955146901713535,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,"L(d_gov, 2)",-0.1646938153457,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,d_log_gdp,-0.036830624207454705,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,"L(d_log_gdp, 1)",0.01965948009240791,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,"L(d_log_gdp, 2)",0.012988359893437093,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,dy_bar,1.41100218244101,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,"L(dy_bar, 1)",-1.6535229428532285,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,"L(dy_bar, 2)",-1.5237121342435105,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,dd_bar,0.17441133281589613,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,"L(dd_bar, 1)",-0.10302816782948078,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,"L(dd_bar, 2)",-0.030638904826185996,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,d_inf_bar,0.0030473561568184065,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,"L(d_inf_bar, 1)",-0.001669065731046286,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,"L(d_inf_bar, 2)",0.0034775098184870504,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,d_gov_bar,-0.3758029275767933,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,"L(d_gov_bar, 1)",0.5829471378399722,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,"L(d_gov_bar, 2)",0.18740569715274413,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,d_log_gdp_bar,0.450372898832005,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,"L(d_log_gdp_bar, 1)",NA,NA,NA,NA,NA,NA
cs_ctrl,GAB,Gabon,Upper middle income,"L(d_log_gdp_bar, 2)",NA,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,(Intercept),0.04224175568399318,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,"L(dy, 1)",-1.0768685625144616,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,"L(dy, 2)",-0.07001245618315159,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,dd,0.02578097924937879,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,"L(dd, 1)",-0.15035172092492718,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,"L(dd, 2)",-0.1933286693985804,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,d_inf,0.07879891158660968,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,"L(d_inf, 1)",-0.26599302188703255,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,"L(d_inf, 2)",-0.46286504750078183,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,d_gov,-2.329679628271083,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,"L(d_gov, 1)",-3.521954381639751,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,"L(d_gov, 2)",-1.3943256464950897,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,d_log_gdp,-0.8664399971104088,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,"L(d_log_gdp, 1)",-1.0416694148470098,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,"L(d_log_gdp, 2)",0.15922718398305766,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,dy_bar,-2.0858793193973404,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,"L(dy_bar, 1)",-2.2106848387309608,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,"L(dy_bar, 2)",5.650707579918141,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,dd_bar,-0.3455192537016423,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,"L(dd_bar, 1)",0.6505404726897612,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,"L(dd_bar, 2)",-0.19660995958121133,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,d_inf_bar,0.0011018551215962245,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,"L(d_inf_bar, 1)",-0.02052105070709607,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,"L(d_inf_bar, 2)",0.0156863716448559,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,d_gov_bar,2.7607621205270663,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,"L(d_gov_bar, 1)",-8.002559748209684,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,"L(d_gov_bar, 2)",-1.7764224300685711,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,d_log_gdp_bar,0.12797101763284757,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,"L(d_log_gdp_bar, 1)",NA,NA,NA,NA,NA,NA
cs_ctrl,GBR,United Kingdom,High income,"L(d_log_gdp_bar, 2)",NA,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,(Intercept),0.01234185218483782,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,"L(dy, 1)",0.9161275915863976,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,"L(dy, 2)",0.7793306708808135,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,dd,0.13048083386467257,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,"L(dd, 1)",-0.022014938439128186,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,"L(dd, 2)",0.030097237122663573,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,d_inf,0.0037412519419980634,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,"L(d_inf, 1)",-0.002135693625180106,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,"L(d_inf, 2)",0.006296142994426746,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,d_gov,0.9039336437115084,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,"L(d_gov, 1)",-0.6641027851363548,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,"L(d_gov, 2)",2.193149750525686,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,d_log_gdp,0.05662616514808923,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,"L(d_log_gdp, 1)",0.5108282550063697,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,"L(d_log_gdp, 2)",-0.2670527763469312,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,dy_bar,20.2423758628292,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,"L(dy_bar, 1)",32.918621440775006,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,"L(dy_bar, 2)",9.004787792892328,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,dd_bar,-0.18783909466267015,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,"L(dd_bar, 1)",1.0071791552460205,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,"L(dd_bar, 2)",-0.12567240047857176,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,d_inf_bar,-0.013973487728021285,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,"L(d_inf_bar, 1)",-0.007914792746330473,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,"L(d_inf_bar, 2)",-0.07889186388590186,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,d_gov_bar,6.660399047225255,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,"L(d_gov_bar, 1)",-6.703963388150137,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,"L(d_gov_bar, 2)",3.1620805538392784,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,d_log_gdp_bar,0.5262275433785017,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,"L(d_log_gdp_bar, 1)",NA,NA,NA,NA,NA,NA
cs_ctrl,GEO,Georgia,Lower middle income,"L(d_log_gdp_bar, 2)",NA,NA,NA,NA,NA,NA
cs_ctrl,GHA,Ghana,Low income,(Intercept),-3.985565205718565e-4,NA,NA,NA,NA,NA
cs_ctrl,GHA,Ghana,Low income,"L(dy, 1)",0.8555823303743856,NA,NA,NA,NA,NA
cs_ctrl,GHA,Ghana,Low income,"L(dy, 2)",0.3230998154094596,NA,NA,NA,NA,NA
cs_ctrl,GHA,Ghana,Low income,dd,-0.030460302468942647,NA,NA,NA,NA,NA
cs_ctrl,GHA,Ghana,Low income,"L(dd, 1)",-0.025628157799542677,NA,NA,NA,NA,NA
cs_ctrl,GHA,Ghana,Low income,"L(dd, 2)",-0.0034711586401984782,NA,NA,NA,NA,NA
cs_ctrl,GHA,Ghana,Low income,d_inf,-0.008000457945623951,NA,NA,NA,NA,NA
cs_ctrl,GHA,Ghana,Low income,"L(d_inf, 1)",0.007300331006695042,NA,NA,NA,NA,NA
cs_ctrl,GHA,Ghana,Low income,"L(d_inf, 2)",0.013091354314487312,NA,NA,NA,NA,NA
cs_ctrl,GHA,Ghana,Low income,d_gov,0.05663021584504148,NA,NA,NA,NA,NA
cs_ctrl,GHA,Ghana,Low income,"L(d_gov, 1)",-0.03880655244729518,NA,NA,NA,NA,NA
cs_ctrl,GHA,Ghana,Low income,"L(d_gov, 2)",0.008126512604949203,NA,NA,NA,NA,NA
cs_ctrl,GHA,Ghana,Low income,d_log_gdp,0.0828726910431709,NA,NA,NA,NA,NA
cs_ctrl,GHA,Ghana,Low income,"L(d_log_gdp, 1)",0.0599586577530053,NA,NA,NA,NA,NA
cs_ctrl,GHA,Ghana,Low income,"L(d_log_gdp, 2)",0.003498886241132986,NA,NA,NA,NA,NA
cs_ctrl,GHA,Ghana,Low income,dy_bar,0.26265819486849556,NA,NA,NA,NA,NA
cs_ctrl,GHA,Ghana,Low income,"L(dy_bar, 1)",0.5201656792383771,NA,NA,NA,NA,NA
